Ozone-1578:OZONE_value,Ozone-1578:OZONE_date,GPS:LAT_value,GPS:LAT_date,GPS:LON_value,GPS:LON_date
45.9,2025-10-30T18:55:09Z,36.1389762,2025-10-30T18:55:09Z,-120.3683768,2025-10-30T18:55:09Z
46.2,2025-10-30T19:00:13Z,36.1389201,2025-10-30T19:00:13Z,-120.3683690,2025-10-30T19:00:13Z
46.8,2025-10-30T19:05:20Z,36.1389305,2025-10-30T19:05:20Z,-120.3683865,2025-10-30T19:05:20Z
46.4,2025-10-30T19:10:26Z,36.1389144,2025-10-30T19:10:26Z,-120.3683918,2025-10-30T19:10:26Z
46.5,2025-10-30T19:15:28Z,36.1388949,2025-10-30T19:15:28Z,-120.3683817,2025-10-30T19:15:28Z
46.6,2025-10-30T19:20:33Z,36.1389349,2025-10-30T19:20:33Z,-120.3683668,2025-10-30T19:20:33Z
46.6,2025-10-30T19:25:39Z,36.1388728,2025-10-30T19:25:39Z,-120.3683826,2025-10-30T19:25:39Z
47.7,2025-10-30T19:30:41Z,36.1389151,2025-10-30T19:30:41Z,-120.3683665,2025-10-30T19:30:41Z
46.4,2025-10-30T19:35:43Z,36.1389121,2025-10-30T19:35:43Z,-120.3683460,2025-10-30T19:35:43Z
47.9,2025-10-30T19:40:47Z,36.1388707,2025-10-30T19:40:47Z,-120.3683977,2025-10-30T19:40:47Z
47.4,2025-10-30T19:45:49Z,36.1388771,2025-10-30T19:45:49Z,-120.3683971,2025-10-30T19:45:49Z
48.4,2025-10-30T19:50:56Z,36.1389065,2025-10-30T19:50:56Z,-120.3683568,2025-10-30T19:50:56Z
48.1,2025-10-30T19:56:02Z,36.1389038,2025-10-30T19:56:02Z,-120.3683981,2025-10-30T19:56:02Z
47.1,2025-10-30T20:01:07Z,36.1389083,2025-10-30T20:01:07Z,-120.3683604,2025-10-30T20:01:07Z
48.7,2025-10-30T20:06:09Z,36.1388858,2025-10-30T20:06:09Z,-120.3683753,2025-10-30T20:06:09Z
48.2,2025-10-30T20:11:13Z,36.1389440,2025-10-30T20:11:13Z,-120.3683743,2025-10-30T20:11:13Z
47.5,2025-10-30T20:16:20Z,36.1389177,2025-10-30T20:16:20Z,-120.3683888,2025-10-30T20:16:20Z
47.8,2025-10-30T20:21:22Z,36.1389058,2025-10-30T20:21:22Z,-120.3683620,2025-10-30T20:21:22Z
48.2,2025-10-30T20:26:24Z,36.1389061,2025-10-30T20:26:24Z,-120.3683596,2025-10-30T20:26:24Z
47.0,2025-10-30T20:31:26Z,36.1389271,2025-10-30T20:31:26Z,-120.3683230,2025-10-30T20:31:26Z
50.2,2025-10-30T20:36:27Z,36.1389281,2025-10-30T20:36:27Z,-120.3683368,2025-10-30T20:36:27Z
54.1,2025-10-30T20:41:32Z,36.1389221,2025-10-30T20:41:32Z,-120.3683720,2025-10-30T20:41:32Z
54.2,2025-10-30T20:46:36Z,36.1389074,2025-10-30T20:46:36Z,-120.3683767,2025-10-30T20:46:36Z
53.1,2025-10-30T20:51:38Z,36.1388991,2025-10-30T20:51:38Z,-120.3683849,2025-10-30T20:51:38Z
53.6,2025-10-30T20:56:45Z,36.1389070,2025-10-30T20:56:45Z,-120.3683732,2025-10-30T20:56:45Z
53.8,2025-10-30T21:01:49Z,36.1389076,2025-10-30T21:01:49Z,-120.3683517,2025-10-30T21:01:49Z
53.1,2025-10-30T21:06:56Z,36.1389036,2025-10-30T21:06:56Z,-120.3683662,2025-10-30T21:06:56Z
52.9,2025-10-30T21:11:58Z,36.1389111,2025-10-30T21:11:58Z,-120.3683856,2025-10-30T21:11:58Z
51.9,2025-10-30T21:17:00Z,36.1388972,2025-10-30T21:17:00Z,-120.3683677,2025-10-30T21:17:00Z
52.6,2025-10-30T21:22:02Z,36.1389115,2025-10-30T21:22:02Z,-120.3683611,2025-10-30T21:22:02Z
53.1,2025-10-30T21:27:06Z,36.1389359,2025-10-30T21:27:06Z,-120.3683702,2025-10-30T21:27:06Z
51.7,2025-10-30T21:32:08Z,36.1388899,2025-10-30T21:32:08Z,-120.3683727,2025-10-30T21:32:08Z
53.5,2025-10-30T21:37:10Z,36.1389384,2025-10-30T21:37:10Z,-120.3683590,2025-10-30T21:37:10Z
52.1,2025-10-30T21:42:12Z,36.1389289,2025-10-30T21:42:12Z,-120.3683810,2025-10-30T21:42:12Z
52.9,2025-10-30T21:47:14Z,36.1388911,2025-10-30T21:47:14Z,-120.3683796,2025-10-30T21:47:14Z
53.1,2025-10-30T21:52:16Z,36.1388889,2025-10-30T21:52:16Z,-120.3683776,2025-10-30T21:52:16Z
52.7,2025-10-30T21:57:18Z,36.1388754,2025-10-30T21:57:18Z,-120.3683849,2025-10-30T21:57:18Z
53.1,2025-10-30T22:02:22Z,36.1389349,2025-10-30T22:02:22Z,-120.3683545,2025-10-30T22:02:22Z
53.4,2025-10-30T22:07:29Z,36.1389352,2025-10-30T22:07:29Z,-120.3683713,2025-10-30T22:07:29Z
53.0,2025-10-30T22:12:35Z,36.1389377,2025-10-30T22:12:35Z,-120.3683599,2025-10-30T22:12:35Z
53.3,2025-10-30T22:17:42Z,36.1389463,2025-10-30T22:17:42Z,-120.3683805,2025-10-30T22:17:42Z
53.1,2025-10-30T22:22:44Z,36.1388664,2025-10-30T22:22:44Z,-120.3683889,2025-10-30T22:22:44Z
53.4,2025-10-30T22:27:46Z,36.1389042,2025-10-30T22:27:46Z,-120.3683898,2025-10-30T22:27:46Z
53.7,2025-10-30T22:32:50Z,36.1389446,2025-10-30T22:32:50Z,-120.3683763,2025-10-30T22:32:50Z
54.0,2025-10-30T22:37:57Z,36.1389266,2025-10-30T22:37:57Z,-120.3683654,2025-10-30T22:37:57Z
54.8,2025-10-30T22:42:59Z,36.1389197,2025-10-30T22:42:59Z,-120.3683978,2025-10-30T22:42:59Z
53.1,2025-10-30T22:48:01Z,36.1389650,2025-10-30T22:48:01Z,-120.3683895,2025-10-30T22:48:01Z
53.5,2025-10-30T22:53:07Z,36.1389294,2025-10-30T22:53:07Z,-120.3683796,2025-10-30T22:53:07Z
54.6,2025-10-30T22:58:12Z,36.1388801,2025-10-30T22:58:12Z,-120.3683623,2025-10-30T22:58:12Z
54.0,2025-10-30T23:03:16Z,36.1389668,2025-10-30T23:03:16Z,-120.3683906,2025-10-30T23:03:16Z
55.4,2025-10-30T23:08:18Z,36.1389703,2025-10-30T23:08:18Z,-120.3683981,2025-10-30T23:08:18Z
55.6,2025-10-30T23:13:20Z,36.1389166,2025-10-30T23:13:20Z,-120.3683760,2025-10-30T23:13:20Z
57.8,2025-10-30T23:18:22Z,36.1389704,2025-10-30T23:18:22Z,-120.3683874,2025-10-30T23:18:22Z
55.3,2025-10-30T23:23:24Z,36.1389694,2025-10-30T23:23:24Z,-120.3683877,2025-10-30T23:23:24Z
56.3,2025-10-30T23:28:26Z,36.1389244,2025-10-30T23:28:26Z,-120.3683940,2025-10-30T23:28:26Z
55.5,2025-10-30T23:33:30Z,36.1389122,2025-10-30T23:33:30Z,-120.3683969,2025-10-30T23:33:30Z
56.0,2025-10-30T23:38:34Z,36.1389419,2025-10-30T23:38:34Z,-120.3683501,2025-10-30T23:38:34Z
55.8,2025-10-30T23:43:36Z,36.1389218,2025-10-30T23:43:36Z,-120.3683791,2025-10-30T23:43:36Z
54.5,2025-10-30T23:48:38Z,36.1389018,2025-10-30T23:48:38Z,-120.3683996,2025-10-30T23:48:38Z
56.1,2025-10-30T23:53:45Z,36.1388914,2025-10-30T23:53:45Z,-120.3684046,2025-10-30T23:53:45Z
56.1,2025-10-30T23:58:47Z,36.1389327,2025-10-30T23:58:47Z,-120.3683916,2025-10-30T23:58:47Z
55.5,2025-10-31T00:03:49Z,36.1389699,2025-10-31T00:03:49Z,-120.3683895,2025-10-31T00:03:49Z
55.7,2025-10-31T00:08:51Z,36.1389555,2025-10-31T00:08:51Z,-120.3683671,2025-10-31T00:08:51Z
55.9,2025-10-31T00:13:55Z,36.1389396,2025-10-31T00:13:55Z,-120.3683755,2025-10-31T00:13:55Z
56.5,2025-10-31T00:18:57Z,36.1389487,2025-10-31T00:18:57Z,-120.3683847,2025-10-31T00:18:57Z
55.4,2025-10-31T00:23:59Z,36.1389145,2025-10-31T00:23:59Z,-120.3683845,2025-10-31T00:23:59Z
55.4,2025-10-31T00:29:06Z,36.1389256,2025-10-31T00:29:06Z,-120.3683723,2025-10-31T00:29:06Z
54.9,2025-10-31T00:34:12Z,36.1389287,2025-10-31T00:34:12Z,-120.3683716,2025-10-31T00:34:12Z
55.5,2025-10-31T00:39:14Z,36.1389324,2025-10-31T00:39:14Z,-120.3683885,2025-10-31T00:39:14Z
54.0,2025-10-31T00:44:21Z,36.1389277,2025-10-31T00:44:21Z,-120.3683869,2025-10-31T00:44:21Z
53.7,2025-10-31T00:49:23Z,36.1389369,2025-10-31T00:49:23Z,-120.3683791,2025-10-31T00:49:23Z
51.6,2025-10-31T00:54:25Z,36.1389067,2025-10-31T00:54:25Z,-120.3683944,2025-10-31T00:54:25Z
50.9,2025-10-31T00:59:29Z,36.1388966,2025-10-31T00:59:29Z,-120.3684150,2025-10-31T00:59:29Z
48.7,2025-10-31T01:04:35Z,36.1388778,2025-10-31T01:04:35Z,-120.3683927,2025-10-31T01:04:35Z
46.8,2025-10-31T01:09:40Z,36.1389144,2025-10-31T01:09:40Z,-120.3683774,2025-10-31T01:09:40Z
44.4,2025-10-31T01:14:44Z,36.1388813,2025-10-31T01:14:44Z,-120.3683972,2025-10-31T01:14:44Z
40.2,2025-10-31T01:19:46Z,36.1388883,2025-10-31T01:19:46Z,-120.3684003,2025-10-31T01:19:46Z
40.0,2025-10-31T01:24:53Z,36.1388735,2025-10-31T01:24:53Z,-120.3683768,2025-10-31T01:24:53Z
39.8,2025-10-31T01:29:55Z,36.1388840,2025-10-31T01:29:55Z,-120.3683860,2025-10-31T01:29:55Z
37.1,2025-10-31T01:34:59Z,36.1389282,2025-10-31T01:34:59Z,-120.3683794,2025-10-31T01:34:59Z
35.4,2025-10-31T01:40:06Z,36.1388976,2025-10-31T01:40:06Z,-120.3683623,2025-10-31T01:40:06Z
31.0,2025-10-31T01:45:12Z,36.1389091,2025-10-31T01:45:12Z,-120.3683910,2025-10-31T01:45:12Z
26.8,2025-10-31T01:50:16Z,36.1388956,2025-10-31T01:50:16Z,-120.3683590,2025-10-31T01:50:16Z
30.7,2025-10-31T01:55:21Z,36.1389258,2025-10-31T01:55:21Z,-120.3683649,2025-10-31T01:55:21Z
29.2,2025-10-31T02:00:23Z,36.1389144,2025-10-31T02:00:23Z,-120.3683702,2025-10-31T02:00:23Z
30.6,2025-10-31T02:05:25Z,36.1389143,2025-10-31T02:05:25Z,-120.3683975,2025-10-31T02:05:25Z
32.9,2025-10-31T02:10:27Z,36.1388943,2025-10-31T02:10:27Z,-120.3683941,2025-10-31T02:10:27Z
31.6,2025-10-31T02:15:29Z,36.1389360,2025-10-31T02:15:29Z,-120.3683755,2025-10-31T02:15:29Z
29.2,2025-10-31T02:20:31Z,36.1388835,2025-10-31T02:20:31Z,-120.3683852,2025-10-31T02:20:31Z
22.4,2025-10-31T02:25:35Z,36.1388860,2025-10-31T02:25:35Z,-120.3683847,2025-10-31T02:25:35Z
22.1,2025-10-31T02:30:37Z,36.1388982,2025-10-31T02:30:37Z,-120.3683990,2025-10-31T02:30:37Z
21.5,2025-10-31T02:35:43Z,36.1388915,2025-10-31T02:35:43Z,-120.3683871,2025-10-31T02:35:43Z
18.6,2025-10-31T02:40:54Z,36.1389228,2025-10-31T02:40:54Z,-120.3683854,2025-10-31T02:40:54Z
22.6,2025-10-31T02:45:57Z,36.1389140,2025-10-31T02:45:57Z,-120.3683744,2025-10-31T02:45:57Z
24.9,2025-10-31T02:51:01Z,36.1388666,2025-10-31T02:51:01Z,-120.3684170,2025-10-31T02:51:01Z
22.9,2025-10-31T02:56:05Z,36.1389477,2025-10-31T02:56:05Z,-120.3683746,2025-10-31T02:56:05Z
21.6,2025-10-31T03:01:07Z,36.1389369,2025-10-31T03:01:07Z,-120.3683390,2025-10-31T03:01:07Z
18.7,2025-10-31T03:06:14Z,36.1389750,2025-10-31T03:06:14Z,-120.3683384,2025-10-31T03:06:14Z
20.9,2025-10-31T03:11:16Z,36.1389555,2025-10-31T03:11:16Z,-120.3683519,2025-10-31T03:11:16Z
20.4,2025-10-31T03:16:18Z,36.1388983,2025-10-31T03:16:18Z,-120.3683806,2025-10-31T03:16:18Z
20.3,2025-10-31T03:21:22Z,36.1389488,2025-10-31T03:21:22Z,-120.3683641,2025-10-31T03:21:22Z
19.5,2025-10-31T03:26:26Z,36.1389290,2025-10-31T03:26:26Z,-120.3683655,2025-10-31T03:26:26Z
18.9,2025-10-31T03:31:33Z,36.1389268,2025-10-31T03:31:33Z,-120.3683568,2025-10-31T03:31:33Z
16.1,2025-10-31T03:36:35Z,36.1388698,2025-10-31T03:36:35Z,-120.3683717,2025-10-31T03:36:35Z
14.8,2025-10-31T03:41:37Z,36.1388653,2025-10-31T03:41:37Z,-120.3683600,2025-10-31T03:41:37Z
10.4,2025-10-31T03:46:41Z,36.1388710,2025-10-31T03:46:41Z,-120.3683669,2025-10-31T03:46:41Z
12.0,2025-10-31T03:51:48Z,36.1388970,2025-10-31T03:51:48Z,-120.3683737,2025-10-31T03:51:48Z
14.6,2025-10-31T03:56:54Z,36.1389006,2025-10-31T03:56:54Z,-120.3683492,2025-10-31T03:56:54Z
16.4,2025-10-31T04:01:59Z,36.1388671,2025-10-31T04:01:59Z,-120.3683608,2025-10-31T04:01:59Z
15.5,2025-10-31T04:07:03Z,36.1388815,2025-10-31T04:07:03Z,-120.3684008,2025-10-31T04:07:03Z
14.9,2025-10-31T04:12:05Z,36.1388589,2025-10-31T04:12:05Z,-120.3683749,2025-10-31T04:12:05Z
15.0,2025-10-31T04:17:12Z,36.1388902,2025-10-31T04:17:12Z,-120.3683561,2025-10-31T04:17:12Z
14.9,2025-10-31T04:22:14Z,36.1388684,2025-10-31T04:22:14Z,-120.3683941,2025-10-31T04:22:14Z
12.1,2025-10-31T04:27:16Z,36.1389041,2025-10-31T04:27:16Z,-120.3683510,2025-10-31T04:27:16Z
13.7,2025-10-31T04:32:20Z,36.1388741,2025-10-31T04:32:20Z,-120.3683705,2025-10-31T04:32:20Z
12.7,2025-10-31T04:37:22Z,36.1388460,2025-10-31T04:37:22Z,-120.3684093,2025-10-31T04:37:22Z
10.8,2025-10-31T04:42:24Z,36.1389420,2025-10-31T04:42:24Z,-120.3683520,2025-10-31T04:42:24Z
10.8,2025-10-31T04:47:26Z,36.1388904,2025-10-31T04:47:26Z,-120.3683570,2025-10-31T04:47:26Z
11.8,2025-10-31T04:52:30Z,36.1389336,2025-10-31T04:52:30Z,-120.3683653,2025-10-31T04:52:30Z
12.7,2025-10-31T04:57:37Z,36.1389445,2025-10-31T04:57:37Z,-120.3683237,2025-10-31T04:57:37Z
12.0,2025-10-31T05:02:41Z,36.1389170,2025-10-31T05:02:41Z,-120.3683613,2025-10-31T05:02:41Z
8.8,2025-10-31T05:07:48Z,36.1389184,2025-10-31T05:07:48Z,-120.3683453,2025-10-31T05:07:48Z
8.0,2025-10-31T05:12:50Z,36.1389351,2025-10-31T05:12:50Z,-120.3683432,2025-10-31T05:12:50Z
8.9,2025-10-31T05:17:56Z,36.1388803,2025-10-31T05:17:56Z,-120.3683728,2025-10-31T05:17:56Z
8.1,2025-10-31T05:23:03Z,36.1388831,2025-10-31T05:23:03Z,-120.3683683,2025-10-31T05:23:03Z
8.1,2025-10-31T05:28:07Z,36.1389143,2025-10-31T05:28:07Z,-120.3683772,2025-10-31T05:28:07Z
9.0,2025-10-31T05:33:14Z,36.1389233,2025-10-31T05:33:14Z,-120.3683390,2025-10-31T05:33:14Z
9.8,2025-10-31T05:38:16Z,36.1389065,2025-10-31T05:38:16Z,-120.3683554,2025-10-31T05:38:16Z
9.5,2025-10-31T05:43:20Z,36.1389096,2025-10-31T05:43:20Z,-120.3683441,2025-10-31T05:43:20Z
8.2,2025-10-31T05:48:22Z,36.1389221,2025-10-31T05:48:22Z,-120.3683535,2025-10-31T05:48:22Z
7.0,2025-10-31T05:53:26Z,36.1388992,2025-10-31T05:53:26Z,-120.3683785,2025-10-31T05:53:26Z
10.3,2025-10-31T05:58:30Z,36.1388854,2025-10-31T05:58:30Z,-120.3683770,2025-10-31T05:58:30Z
10.3,2025-10-31T06:03:32Z,36.1389038,2025-10-31T06:03:32Z,-120.3683613,2025-10-31T06:03:32Z
11.4,2025-10-31T06:08:39Z,36.1388937,2025-10-31T06:08:39Z,-120.3683657,2025-10-31T06:08:39Z
11.9,2025-10-31T06:13:46Z,36.1389324,2025-10-31T06:13:46Z,-120.3683620,2025-10-31T06:13:46Z
9.6,2025-10-31T06:18:48Z,36.1389290,2025-10-31T06:18:48Z,-120.3683439,2025-10-31T06:18:48Z
8.1,2025-10-31T06:23:53Z,36.1389139,2025-10-31T06:23:53Z,-120.3683629,2025-10-31T06:23:53Z
8.4,2025-10-31T06:28:59Z,36.1388754,2025-10-31T06:28:59Z,-120.3683915,2025-10-31T06:28:59Z
11.0,2025-10-31T06:34:03Z,36.1388592,2025-10-31T06:34:03Z,-120.3683884,2025-10-31T06:34:03Z
11.6,2025-10-31T06:39:05Z,36.1389036,2025-10-31T06:39:05Z,-120.3683719,2025-10-31T06:39:05Z
14.5,2025-10-31T06:44:07Z,36.1388740,2025-10-31T06:44:07Z,-120.3683906,2025-10-31T06:44:07Z
14.8,2025-10-31T06:49:11Z,36.1389065,2025-10-31T06:49:11Z,-120.3683577,2025-10-31T06:49:11Z
12.1,2025-10-31T06:54:18Z,36.1388671,2025-10-31T06:54:18Z,-120.3683537,2025-10-31T06:54:18Z
10.9,2025-10-31T06:59:20Z,36.1389596,2025-10-31T06:59:20Z,-120.3683374,2025-10-31T06:59:20Z
10.9,2025-10-31T07:04:24Z,36.1389602,2025-10-31T07:04:24Z,-120.3683653,2025-10-31T07:04:24Z
12.7,2025-10-31T07:09:26Z,36.1389667,2025-10-31T07:09:26Z,-120.3683603,2025-10-31T07:09:26Z
14.7,2025-10-31T07:14:28Z,36.1389555,2025-10-31T07:14:28Z,-120.3683614,2025-10-31T07:14:28Z
13.9,2025-10-31T07:19:35Z,36.1389468,2025-10-31T07:19:35Z,-120.3683443,2025-10-31T07:19:35Z
12.6,2025-10-31T07:24:41Z,36.1389323,2025-10-31T07:24:41Z,-120.3683729,2025-10-31T07:24:41Z
14.8,2025-10-31T07:29:48Z,36.1389292,2025-10-31T07:29:48Z,-120.3683706,2025-10-31T07:29:48Z
16.8,2025-10-31T07:34:50Z,36.1389105,2025-10-31T07:34:50Z,-120.3683397,2025-10-31T07:34:50Z
17.5,2025-10-31T07:39:52Z,36.1389136,2025-10-31T07:39:52Z,-120.3683470,2025-10-31T07:39:52Z
16.6,2025-10-31T07:44:54Z,36.1389006,2025-10-31T07:44:54Z,-120.3683430,2025-10-31T07:44:54Z
17.4,2025-10-31T07:49:56Z,36.1389444,2025-10-31T07:49:56Z,-120.3683658,2025-10-31T07:49:56Z
16.1,2025-10-31T07:55:02Z,36.1389146,2025-10-31T07:55:02Z,-120.3683297,2025-10-31T07:55:02Z
15.5,2025-10-31T08:00:09Z,36.1389156,2025-10-31T08:00:09Z,-120.3683188,2025-10-31T08:00:09Z
14.7,2025-10-31T08:05:11Z,36.1388799,2025-10-31T08:05:11Z,-120.3683332,2025-10-31T08:05:11Z
12.6,2025-10-31T08:10:13Z,36.1388902,2025-10-31T08:10:13Z,-120.3683506,2025-10-31T08:10:13Z
12.7,2025-10-31T08:15:19Z,36.1389422,2025-10-31T08:15:19Z,-120.3683533,2025-10-31T08:15:19Z
13.1,2025-10-31T08:20:24Z,36.1389346,2025-10-31T08:20:24Z,-120.3683275,2025-10-31T08:20:24Z
14.0,2025-10-31T08:25:28Z,36.1389375,2025-10-31T08:25:28Z,-120.3683398,2025-10-31T08:25:28Z
12.8,2025-10-31T08:30:30Z,36.1389174,2025-10-31T08:30:30Z,-120.3683268,2025-10-31T08:30:30Z
13.5,2025-10-31T08:35:32Z,36.1389120,2025-10-31T08:35:32Z,-120.3683316,2025-10-31T08:35:32Z
12.9,2025-10-31T08:40:34Z,36.1388778,2025-10-31T08:40:34Z,-120.3683553,2025-10-31T08:40:34Z
12.1,2025-10-31T08:45:36Z,36.1388997,2025-10-31T08:45:36Z,-120.3683625,2025-10-31T08:45:36Z
10.5,2025-10-31T08:50:39Z,36.1388921,2025-10-31T08:50:39Z,-120.3683514,2025-10-31T08:50:39Z
11.8,2025-10-31T08:55:45Z,36.1388818,2025-10-31T08:55:45Z,-120.3683492,2025-10-31T08:55:45Z
10.7,2025-10-31T09:00:49Z,36.1388924,2025-10-31T09:00:49Z,-120.3683263,2025-10-31T09:00:49Z
12.0,2025-10-31T09:05:53Z,36.1389059,2025-10-31T09:05:53Z,-120.3683463,2025-10-31T09:05:53Z
13.8,2025-10-31T09:10:55Z,36.1388474,2025-10-31T09:10:55Z,-120.3683557,2025-10-31T09:10:55Z
15.5,2025-10-31T09:15:57Z,36.1389261,2025-10-31T09:15:57Z,-120.3683591,2025-10-31T09:15:57Z
16.7,2025-10-31T09:21:01Z,36.1389052,2025-10-31T09:21:01Z,-120.3683477,2025-10-31T09:21:01Z
17.0,2025-10-31T09:26:08Z,36.1388752,2025-10-31T09:26:08Z,-120.3683584,2025-10-31T09:26:08Z
17.5,2025-10-31T09:31:10Z,36.1389109,2025-10-31T09:31:10Z,-120.3683379,2025-10-31T09:31:10Z
15.8,2025-10-31T09:36:12Z,36.1389081,2025-10-31T09:36:12Z,-120.3683340,2025-10-31T09:36:12Z
15.6,2025-10-31T09:41:14Z,36.1389383,2025-10-31T09:41:14Z,-120.3683585,2025-10-31T09:41:14Z
15.5,2025-10-31T09:46:16Z,36.1389341,2025-10-31T09:46:16Z,-120.3683435,2025-10-31T09:46:16Z
14.8,2025-10-31T09:51:20Z,36.1388841,2025-10-31T09:51:20Z,-120.3683693,2025-10-31T09:51:20Z
14.6,2025-10-31T09:56:27Z,36.1389578,2025-10-31T09:56:27Z,-120.3683357,2025-10-31T09:56:27Z
17.2,2025-10-31T10:01:29Z,36.1389532,2025-10-31T10:01:29Z,-120.3683398,2025-10-31T10:01:29Z
16.9,2025-10-31T10:06:30Z,36.1388843,2025-10-31T10:06:30Z,-120.3683654,2025-10-31T10:06:30Z
14.0,2025-10-31T10:11:35Z,36.1388837,2025-10-31T10:11:35Z,-120.3683557,2025-10-31T10:11:35Z
13.7,2025-10-31T10:16:37Z,36.1389621,2025-10-31T10:16:37Z,-120.3683392,2025-10-31T10:16:37Z
13.1,2025-10-31T10:21:41Z,36.1389250,2025-10-31T10:21:41Z,-120.3683600,2025-10-31T10:21:41Z
12.1,2025-10-31T10:26:48Z,36.1389409,2025-10-31T10:26:48Z,-120.3683621,2025-10-31T10:26:48Z
12.9,2025-10-31T10:31:54Z,36.1389325,2025-10-31T10:31:54Z,-120.3683639,2025-10-31T10:31:54Z
13.0,2025-10-31T10:36:59Z,36.1389046,2025-10-31T10:36:59Z,-120.3683352,2025-10-31T10:36:59Z
12.7,2025-10-31T10:42:03Z,36.1389290,2025-10-31T10:42:03Z,-120.3683723,2025-10-31T10:42:03Z
12.3,2025-10-31T10:47:05Z,36.1389515,2025-10-31T10:47:05Z,-120.3683520,2025-10-31T10:47:05Z
13.9,2025-10-31T10:52:07Z,36.1389154,2025-10-31T10:52:07Z,-120.3683333,2025-10-31T10:52:07Z
12.6,2025-10-31T10:57:09Z,36.1389313,2025-10-31T10:57:09Z,-120.3683581,2025-10-31T10:57:09Z
12.5,2025-10-31T11:02:15Z,36.1389148,2025-10-31T11:02:15Z,-120.3683655,2025-10-31T11:02:15Z
12.0,2025-10-31T11:07:20Z,36.1389313,2025-10-31T11:07:20Z,-120.3683726,2025-10-31T11:07:20Z
13.5,2025-10-31T11:12:22Z,36.1389246,2025-10-31T11:12:22Z,-120.3683619,2025-10-31T11:12:22Z
14.0,2025-10-31T11:17:24Z,36.1390186,2025-10-31T11:17:24Z,-120.3683496,2025-10-31T11:17:24Z
15.5,2025-10-31T11:22:26Z,36.1389567,2025-10-31T11:22:26Z,-120.3683820,2025-10-31T11:22:26Z
14.4,2025-10-31T11:27:30Z,36.1389693,2025-10-31T11:27:30Z,-120.3683751,2025-10-31T11:27:30Z
12.2,2025-10-31T11:32:32Z,36.1389291,2025-10-31T11:32:32Z,-120.3683581,2025-10-31T11:32:32Z
12.8,2025-10-31T11:37:38Z,36.1389364,2025-10-31T11:37:38Z,-120.3683424,2025-10-31T11:37:38Z
13.4,2025-10-31T11:42:43Z,36.1389031,2025-10-31T11:42:43Z,-120.3683820,2025-10-31T11:42:43Z
14.3,2025-10-31T11:47:47Z,36.1388969,2025-10-31T11:47:47Z,-120.3683613,2025-10-31T11:47:47Z
15.1,2025-10-31T11:52:54Z,36.1389114,2025-10-31T11:52:54Z,-120.3683738,2025-10-31T11:52:54Z
16.1,2025-10-31T11:57:56Z,36.1389431,2025-10-31T11:57:56Z,-120.3683483,2025-10-31T11:57:56Z
16.6,2025-10-31T12:02:58Z,36.1389108,2025-10-31T12:02:58Z,-120.3683618,2025-10-31T12:02:58Z
15.6,2025-10-31T12:08:04Z,36.1388635,2025-10-31T12:08:04Z,-120.3683706,2025-10-31T12:08:04Z
15.8,2025-10-31T12:13:06Z,36.1388515,2025-10-31T12:13:06Z,-120.3683858,2025-10-31T12:13:06Z
14.4,2025-10-31T12:18:08Z,36.1388838,2025-10-31T12:18:08Z,-120.3683772,2025-10-31T12:18:08Z
14.1,2025-10-31T12:23:15Z,36.1388646,2025-10-31T12:23:15Z,-120.3683870,2025-10-31T12:23:15Z
11.7,2025-10-31T12:28:17Z,36.1388756,2025-10-31T12:28:17Z,-120.3683893,2025-10-31T12:28:17Z
11.6,2025-10-31T12:33:21Z,36.1388836,2025-10-31T12:33:21Z,-120.3683852,2025-10-31T12:33:21Z
14.8,2025-10-31T12:38:22Z,36.1389121,2025-10-31T12:38:22Z,-120.3683740,2025-10-31T12:38:22Z
13.0,2025-10-31T12:43:27Z,36.1389083,2025-10-31T12:43:27Z,-120.3683783,2025-10-31T12:43:27Z
11.5,2025-10-31T12:48:32Z,36.1389123,2025-10-31T12:48:32Z,-120.3683791,2025-10-31T12:48:32Z
12.4,2025-10-31T12:53:36Z,36.1389605,2025-10-31T12:53:36Z,-120.3683631,2025-10-31T12:53:36Z
12.2,2025-10-31T12:58:45Z,36.1389437,2025-10-31T12:58:45Z,-120.3683790,2025-10-31T12:58:45Z
12.9,2025-10-31T13:03:47Z,36.1389103,2025-10-31T13:03:47Z,-120.3683738,2025-10-31T13:03:47Z
12.3,2025-10-31T13:08:51Z,36.1388906,2025-10-31T13:08:51Z,-120.3683150,2025-10-31T13:08:51Z
10.5,2025-10-31T13:13:55Z,36.1389039,2025-10-31T13:13:55Z,-120.3683359,2025-10-31T13:13:55Z
10.6,2025-10-31T13:19:00Z,36.1389366,2025-10-31T13:19:00Z,-120.3683615,2025-10-31T13:19:00Z
10.7,2025-10-31T13:24:02Z,36.1389223,2025-10-31T13:24:02Z,-120.3683609,2025-10-31T13:24:02Z
10.5,2025-10-31T13:29:06Z,36.1388955,2025-10-31T13:29:06Z,-120.3683671,2025-10-31T13:29:06Z
11.3,2025-10-31T13:34:10Z,36.1388810,2025-10-31T13:34:10Z,-120.3683880,2025-10-31T13:34:10Z
11.6,2025-10-31T13:39:15Z,36.1389169,2025-10-31T13:39:15Z,-120.3683743,2025-10-31T13:39:15Z
9.5,2025-10-31T13:44:17Z,36.1389264,2025-10-31T13:44:17Z,-120.3683393,2025-10-31T13:44:17Z
