date_time,unixtime,temp_C,rh,o3,m_PM25_CF1,m_PM10_CF1,lat,lon,reference,seasonal_bias
2025-07-01 03:30:00,1751365501.0,22.83333333333333,42.66666666666666,20.727166666666665,4.333333333333333,4.5,36.78535216666666,-119.77303833333332,27.5,1
2025-07-01 08:30:00,1751383501.0,26.166666666666668,37.66666666666666,17.721500000000002,8.0,8.0,36.78540216666666,-119.77316816666666,32.5,1
2025-07-01 09:30:00,1751387101.0,28.666666666666668,33.333333333333336,28.259500000000003,9.5,9.5,36.785403,-119.77313466666668,41.7,1
2025-07-01 10:30:00,1751390701.0,30.83333333333333,29.83333333333333,34.267833333333336,8.666666666666666,8.833333333333334,36.78538583333333,-119.77311566666668,48.3,1
2025-07-01 11:30:00,1751394301.0,33.666666666666664,21.83333333333333,52.51983333333333,6.0,6.0,36.78542766666667,-119.77316033333334,58.3,1
2025-07-01 12:30:00,1751397901.0,35.166666666666664,19.5,58.61083333333334,6.0,6.0,36.78542033333333,-119.77308783333332,60.1,1
2025-07-01 13:30:00,1751401501.0,36.16666666666666,20.166666666666668,59.3555,6.333333333333333,6.666666666666667,36.78538066666667,-119.7730865,60.9,1
2025-07-01 14:30:00,1751405101.0,37.0,20.0,57.78633333333334,6.5,6.666666666666667,36.785401,-119.77311683333336,57.9,1
2025-07-01 15:30:00,1751408701.0,37.5,21.33333333333333,55.38566666666666,7.666666666666667,7.833333333333333,36.7853965,-119.77310066666666,58.1,1
2025-07-01 16:30:00,1751412301.0,37.66666666666666,21.5,57.840833333333336,7.333333333333333,7.5,36.785352,-119.773075,58.6,1
2025-07-01 17:30:00,1751415901.0,37.833333333333336,22.83333333333333,61.8375,9.0,9.166666666666666,36.785449666666665,-119.77309533333334,63.0,1
2025-07-01 18:30:00,1751419501.0,37.16666666666666,22.83333333333333,63.68983333333333,8.833333333333334,8.833333333333334,36.7854015,-119.77315516666664,62.7,1
2025-07-01 19:30:00,1751423101.0,36.16666666666666,22.166666666666668,57.8105,6.333333333333333,6.333333333333333,36.785432666666665,-119.773177,55.4,1
2025-07-01 20:30:00,1751426701.0,33.666666666666664,24.83333333333333,55.87866666666667,6.5,6.833333333333333,36.7854035,-119.77312483333333,53.0,1
2025-07-01 21:30:00,1751430301.0,32.0,26.666666666666668,52.98883333333333,6.166666666666667,6.333333333333333,36.78538183333333,-119.77312983333331,51.3,1
2025-07-01 22:30:00,1751433901.0,30.5,29.33333333333333,48.744166666666665,6.833333333333333,7.0,36.7853635,-119.773103,48.1,1
2025-07-01 23:30:00,1751437501.0,29.0,29.33333333333333,46.417,6.833333333333333,7.333333333333333,36.785415666666665,-119.77308283333332,45.5,1
