unixtime,m_PM25_CF1,m_PM25_ATM,m_PM25_b,m_PM10_CF1,m_PM10_ATM,m_PM10_b,temp_C,rh,o3,lat,lon,coreid,C1_T,C2_rh,C3_o3,b,o3_cal
1755417601,0,0,2,1,1,2,22,44,36.756,40.594128,-105.075752,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755417600,0,0,1,0,0,1,23,58,0.0,36.138756,-120.368149,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.481120851
1755417601,0,0,1,0,0,1,24,62,0.292,35.670452,-119.239021,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,17.131405670531997
1755417600,0,0,1,0,0,1,23,55,14.253,36.037521,-120.173187,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,12.779138992592998
1755418200,0,0,0,0,0,1,24,58,11.177,35.613209,-119.689507,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,16.392275969820002
1755418200,0,0,1,1,1,1,23,57,0.001,36.139019,-120.368423,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755418200,2,2,1,2,2,1,23,68,8.664,36.526501,-119.290352,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,19.504832398152004
1755418201,1,1,1,1,1,1,23,65,7.445,35.949589,-119.049957,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,20.775624184175
1755418201,0,0,2,0,0,2,22,44,36.489,40.594105,-105.075775,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755418200,0,0,1,0,0,1,22,60,0.001,36.139084,-120.368355,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.524392168958997
1755418201,0,0,1,0,0,1,24,62,0.314,35.670422,-119.239075,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,17.143709543893998
1755418200,1,1,1,1,1,1,23,55,13.596,36.037521,-120.173187,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,12.291834352476002
1755418800,0,0,0,0,0,0,24,59,10.994,35.613285,-119.68956,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,16.553243142040007
1755418801,0,0,1,0,0,1,23,56,12.96,36.037628,-120.173248,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,12.087102565760006
1755418801,0,0,2,0,0,2,21,49,31.998,40.5942,-105.075737,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755418800,0,0,1,0,0,1,22,60,0.0,36.139042,-120.368378,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.523613731999994
1755418800,2,2,1,2,2,1,23,68,8.786,36.526501,-119.290352,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,19.589416851698005
1755418800,0,0,1,0,0,1,23,57,0.0,36.139019,-120.368423,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755418801,1,1,2,2,2,3,23,66,5.75,35.949554,-119.049896,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,19.79989179625
1755418801,0,0,1,0,0,1,23,63,0.313,35.670586,-119.239143,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,16.329198781922997
1755419401,1,1,1,1,1,2,23,55,12.722,36.037514,-120.172958,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,11.643578255881998
1755419400,0,0,1,0,0,1,24,59,10.907,35.613243,-119.689629,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,16.478429957620005
1755419401,1,1,1,1,1,1,23,66,6.25,35.94973,-119.050003,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,20.149662653750003
1755419400,2,2,1,2,2,1,23,68,8.599,36.5266,-119.290321,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,19.459766910607
1755419400,1,1,1,1,1,1,22,59,0.002,36.139027,-120.368362,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755419400,0,0,1,0,0,1,22,62,0.0,36.139,-120.368309,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,16.469512734
1755419401,0,0,2,0,0,2,21,48,36.006,40.594112,-105.075844,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755419401,0,0,1,0,0,1,23,63,0.298,35.670414,-119.239067,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,16.320809777358
1755420000,0,0,1,0,0,1,24,59,10.589,35.613258,-119.689507,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,16.20497486974001
1755420001,0,0,1,1,1,1,23,56,12.679,36.037594,-120.173149,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,11.878681555299003
1755420000,2,2,1,2,2,1,23,69,8.108,36.52655,-119.29026,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,19.238390254844
1755420000,0,0,1,1,1,1,22,59,0.001,36.139076,-120.368362,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755420001,1,1,1,1,1,1,22,67,5.317,35.949596,-119.050034,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,19.044310565655
1755420001,0,0,3,0,0,3,20,50,34.012,40.594067,-105.075912,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755420000,0,0,1,0,0,1,22,62,0.001,36.139107,-120.368279,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,16.470291170959
1755420001,0,0,1,0,0,1,23,65,0.304,35.670433,-119.238983,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,16.468734009183997
1755420601,3,3,2,3,3,2,23,55,12.294,36.037579,-120.173164,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,11.326125613613996
1755420600,0,0,0,0,0,0,24,60,9.814,35.613216,-119.689735,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,15.856868419240003
1755420600,2,2,2,2,2,2,22,70,7.319,36.526569,-119.290375,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,18.283953192567004
1755420601,1,1,1,1,1,1,22,68,5.081,35.949642,-119.04995,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,19.089209539915
1755420600,0,0,1,0,0,1,22,60,0.001,36.139099,-120.368347,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755420601,1,1,3,1,1,3,20,49,33.648,40.594067,-105.075912,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755420600,0,0,1,0,0,1,22,63,0.0,36.139019,-120.368355,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,16.942462235
1755420601,0,0,1,0,0,1,23,64,0.292,35.670418,-119.239014,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,16.389738490531997
1755421201,8,8,4,8,8,4,22,56,11.94,36.037556,-120.173119,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,10.87787572314
1755421200,0,0,1,0,0,1,24,60,9.736,35.613277,-119.689674,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,15.789794529760004
1755421201,1,1,1,1,1,1,22,69,4.482,35.949589,-119.049957,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,18.88017487163
1755421201,0,0,3,0,0,3,21,46,33.923,40.594112,-105.075752,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755421200,0,0,1,0,0,1,22,64,0.0,36.139019,-120.368355,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,17.415411736000003
1755421200,2,2,1,2,2,1,22,70,7.615,36.526535,-119.290329,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,18.489174489695003
1755421200,1,1,1,1,1,1,22,61,0.002,36.138943,-120.368408,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755421201,0,0,1,0,0,1,23,64,0.316,35.670395,-119.239029,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,16.403160897835996
1755421800,0,0,1,0,0,1,24,60,9.656,35.613289,-119.689606,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,15.721000796960002
1755421801,4,4,3,4,4,3,22,56,11.803,36.037529,-120.173241,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,10.776261209143
1755421801,1,1,1,1,1,1,22,69,4.888,35.949589,-119.049957,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,19.16418880792
1755421801,0,0,3,0,0,3,21,49,32.941,40.594185,-105.075943,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755421800,1,1,1,1,1,1,23,60,0.002,36.138992,-120.368416,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755421800,2,2,1,2,2,1,22,70,7.289,36.526569,-119.290314,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,18.263153736777006
1755421800,0,0,1,0,0,1,22,63,0.001,36.139042,-120.368347,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,16.943240671959003
1755421801,0,0,1,0,0,1,23,64,0.286,35.670441,-119.239037,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,16.386382888706002
1755422401,2,2,2,2,2,2,22,56,11.331,36.037613,-120.173203,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,10.426173248511
1755422400,0,0,1,0,0,1,24,59,9.884,35.613289,-119.689606,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,15.598730099440008
1755422400,1,1,1,1,1,1,22,60,0.002,36.139069,-120.368416,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755422401,1,1,1,1,1,1,21,70,1.816,35.949699,-119.049965,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,16.56251699144
1755422400,1,1,1,1,1,1,22,70,7.236,36.526531,-119.290398,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,18.226408031548004
1755422401,0,0,3,0,0,3,20,54,30.488,40.594109,-105.075851,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755422400,0,0,1,0,0,1,22,62,0.0,36.139114,-120.368347,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,16.469512734
1755422401,0,0,1,0,0,1,23,64,0.293,35.67038,-119.239029,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,16.390297757503
1755423000,0,0,0,0,0,0,24,60,9.329,35.613289,-119.689781,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,15.439806414140005
1755423001,2,2,2,2,2,2,22,56,11.569,36.037556,-120.173233,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,10.602700652389004
1755423000,1,1,1,1,1,1,22,61,0.001,36.139,-120.368362,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755423001,1,1,1,1,1,1,22,71,2.964,35.949615,-119.049988,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,18.23825218626
1755423000,2,2,1,2,2,1,22,70,7.156,36.526623,-119.290298,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,18.170942816108003
1755423001,0,0,3,1,1,3,19,55,25.544,40.594128,-105.075768,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755423000,0,0,1,0,0,1,22,64,0.001,36.139027,-120.368324,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,17.416190172959006
1755423001,0,0,1,0,0,1,23,64,0.296,35.670403,-119.239052,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,16.391975558416
1755423600,0,0,1,0,0,1,24,60,8.72,35.613171,-119.689552,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,14.916114123200009
1755423601,3,3,2,3,3,2,22,51,10.708,36.037651,-120.173241,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,8.629102278948
1755423601,0,0,3,0,0,3,20,54,28.211,40.594032,-105.075775,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755423600,0,0,1,0,0,1,22,63,0.0,36.139038,-120.368416,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,16.942462235
1755423600,1,1,1,1,1,1,22,70,6.992,36.526611,-119.290276,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,18.057239124456004
1755423601,1,1,1,1,1,1,21,71,2.346,35.949505,-119.050003,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,17.14326491939
1755423600,1,1,1,1,1,1,22,60,0.001,36.139023,-120.368385,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755423601,0,0,1,0,0,1,23,65,0.314,35.670353,-119.239059,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,16.474326678894002
1755424200,0,0,1,0,0,1,23,61,8.119,35.613152,-119.689842,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,14.14149959954
1755424201,1,1,1,1,1,1,21,56,10.046,36.037651,-120.173241,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,9.020392783926
1755424200,1,1,1,1,1,1,22,71,6.508,36.526546,-119.29023,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,17.840715675044002
1755424201,1,1,1,1,1,1,21,71,1.769,35.949532,-119.049988,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,16.739629349835
1755424200,1,1,1,1,1,1,23,59,0.002,36.138992,-120.368439,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755424200,0,0,1,0,0,1,22,62,0.0,36.139038,-120.368431,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,16.469512734
1755424201,0,0,3,0,0,3,20,52,29.621,40.594044,-105.075935,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755424201,0,0,1,0,0,1,22,66,0.312,35.670422,-119.239021,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,15.659256649952
1755424800,0,0,0,0,0,0,23,62,7.606,35.613338,-119.689735,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,14.018692623959996
1755424801,0,0,1,0,0,1,21,56,10.3,36.037556,-120.173187,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,9.208787576299995
1755424800,1,1,1,1,1,1,22,72,6.153,36.526505,-119.290298,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,17.713629885529002
1755424800,1,1,1,1,1,1,23,59,0.002,36.138939,-120.368408,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755424801,1,1,1,1,1,1,21,72,2.601,35.94965,-119.04998,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,17.531638875715
1755424800,0,0,1,0,0,1,22,62,0.0,36.138966,-120.368416,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,16.469512734
1755424801,0,0,3,0,0,3,20,53,30.426,40.594021,-105.075806,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755424801,0,0,1,0,0,1,22,66,0.329,35.67041,-119.239014,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,15.668764188459004
1755425400,0,0,1,0,0,1,23,62,7.29,35.613312,-119.689819,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,13.746957379399998
1755425401,0,0,1,0,0,1,21,55,10.269,36.037598,-120.173241,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,8.918797605088997
1755425400,1,1,1,1,1,1,22,61,0.003,36.139004,-120.368393,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755425400,1,1,1,1,1,1,21,73,5.373,36.526505,-119.290298,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,16.765432659988996
1755425401,1,1,1,1,1,1,21,73,1.359,35.949577,-119.050026,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,16.872798884685
1755425401,1,1,3,1,1,3,20,51,28.873,40.594032,-105.07579,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755425400,0,0,1,0,0,1,22,64,0.0,36.13903,-120.36821,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,17.415411736000003
1755425401,0,0,1,0,0,1,22,66,0.307,35.67041,-119.239014,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,15.656460315097002
1755426000,0,0,1,0,0,1,23,62,7.016,35.613369,-119.689766,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,13.511338844559996
1755426001,0,0,1,0,0,1,21,56,10.136,36.037636,-120.173248,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,9.087146844215996
1755426001,0,0,3,1,1,3,20,52,30.647,40.594254,-105.075874,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755426000,0,0,1,0,0,1,21,63,0.0,36.138996,-120.368332,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,16.039056113999997
1755426000,1,1,1,1,1,1,21,73,4.784,36.526596,-119.290337,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,16.357070011311997
1755426000,0,0,1,1,1,1,22,60,0.001,36.139038,-120.368317,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755426001,1,1,1,1,1,1,21,74,2.085,35.949673,-119.04998,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,17.590656988775
1755426001,0,0,1,0,0,1,22,66,0.335,35.670345,-119.239044,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,15.672119790285
1755426600,0,0,1,0,0,1,23,62,6.92,35.613358,-119.68972,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,13.4287863652
1755426601,0,0,1,0,0,1,21,56,10.226,36.037617,-120.173256,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,9.153900904505996
1755426600,1,1,1,1,1,1,21,61,0.003,36.139019,-120.368408,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755426600,1,1,1,1,1,1,21,74,5.325,36.52652,-119.290283,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,16.851194634724997
1755426601,1,1,1,1,1,1,20,75,0.733,35.949562,-119.04998,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,16.192196922094997
1755426601,0,0,3,0,0,3,19,52,29.817,40.594135,-105.075783,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755426600,0,0,1,0,0,1,20,64,0.0,36.139034,-120.368378,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.608599493999996
1755426601,0,0,1,0,0,1,22,69,0.314,35.670357,-119.239075,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,15.877228128894002
1755427200,0,0,1,0,0,1,23,62,6.449,35.613342,-119.689636,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,13.023763263339998
1755427201,1,1,1,1,1,1,21,55,10.072,36.037609,-120.173203,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,8.772680384231997
1755427200,1,1,1,1,1,1,21,74,4.953,36.526608,-119.290253,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,16.593281382929
1755427200,0,0,1,0,0,1,21,62,0.001,36.138947,-120.368347,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755427201,1,1,1,2,2,1,20,76,0.606,35.949524,-119.049911,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,16.31334594329
1755427201,1,1,3,1,1,3,19,52,30.833,40.594135,-105.075783,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755427200,0,0,1,0,0,1,20,65,0.0,36.138981,-120.368347,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,16.081548995
1755427201,0,0,1,0,0,1,21,71,0.334,35.670326,-119.239037,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,15.146746288313995
1755427800,0,0,1,0,0,1,22,64,5.631,35.613255,-119.689667,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,12.38087857546
1755427801,1,1,1,1,1,1,21,56,10.189,36.037594,-120.173241,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,9.126457568608998
1755427800,1,1,1,1,1,1,21,75,5.495,36.526646,-119.290306,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,17.088099321534997
1755427801,1,1,1,2,2,1,20,76,0.398,35.949539,-119.049934,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,16.167841266569997
1755427800,1,1,1,1,1,1,21,62,0.002,36.139019,-120.368324,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755427801,1,1,3,1,1,3,19,53,30.612,40.594177,-105.075867,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755427800,0,0,1,0,0,1,20,65,0.0,36.138981,-120.368347,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,16.081548995
1755427801,0,0,1,0,0,1,21,71,0.339,35.67046,-119.239052,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,15.149542623169
1755428400,1,1,1,1,1,1,22,67,6.041,35.613243,-119.689583,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,13.688444964059991
1755428401,1,1,2,1,1,2,21,56,10.38,36.037556,-120.173187,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,9.26812451878
1755428401,1,1,3,1,1,3,19,52,28.744,40.594204,-105.075623,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755428400,0,0,1,0,0,1,20,64,0.0,36.139034,-120.368332,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,15.608599493999996
1755428400,1,1,1,1,1,1,21,75,3.603,36.526527,-119.290352,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,15.776346976379
1755428400,1,1,1,1,1,1,21,61,0.003,36.139042,-120.368416,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755428401,1,1,1,1,1,2,20,76,0.014,35.949619,-119.050034,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,15.89921724801
1755428401,0,0,1,0,0,1,21,71,0.355,35.670498,-119.239082,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,15.158490894705
1755429000,1,1,1,1,1,1,22,67,5.491,35.613209,-119.689629,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,13.215488051059996
1755429001,1,1,2,1,1,2,20,54,9.855,36.037697,-120.173141,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,7.892051195755002
1755429000,1,1,1,1,1,1,21,76,3.281,36.526611,-119.290428,e00fce68e28dcbc9a589be10,0.526452479,0.119041104,0.693315193,-6.705252523,15.672140588233
1755429001,2,2,2,2,2,2,20,74,0.187,35.949654,-119.049988,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,15.600256326705
1755429000,1,1,1,1,1,1,21,63,0.003,36.139008,-120.36834,e00fce68f12da1a0c5de6248,0.0,0.0,0.0,-999.0,-999.0
1755429001,1,1,3,1,1,3,19,52,29.83,40.594135,-105.075912,e00fce68b74b750aa2a7da46,0.0,0.0,0.0,-999.0,-999.0
1755429000,0,0,1,0,0,1,20,65,0.0,36.139065,-120.368378,e00fce68d6b773b56ce8baa0,0.903406121,0.472949501,0.778436959,-32.72829099,16.081548995
1755429001,0,0,1,0,0,1,21,71,0.341,35.670437,-119.239075,e00fce686dc2ef0a68fa40b0,0.88623581,0.072284315,0.559266971,-8.783187255,15.150661157110996
1755429600,0,0,1,0,0,1,22,66,4.767,35.613346,-119.68959,e00fce682bbf742cd0b6768a,0.576134442,0.318332836,0.85992166,-25.50959952,12.27457193322
1755429601,1,1,1,1,1,2,20,55,9.995,36.037601,-120.173195,e00fce68e88237db75a60608,0.452680826,0.266996906,0.741711781,-22.88896785,8.262887751094997
1755429601,2,2,1,2,2,1,20,77,0.389,35.949558,-119.049957,e00fce6858b443fd80f27170,0.662670487,0.209990819,0.699541715,-13.32328832,16.371536210135
